1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
0.999999	0.996922
1	1
1	1
1	0.998783
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	0.993013
1	0.999999
1	1
1	0.999775
1	0.999999
1	1
0.999999	0.988867
1	0.999999
1	1
1	0.999999
1	1
0.999999	0.997321
1	0.985428
0.999975	0.997331
1	0.999999
1	1
1	0.990917
0.999995	0.999466
1	0.991989
0.999985	0.999017
1	1
1	1
0.999998	0.996978
1	0.969405
0.999996	0.997652
1	0.999999
1	1
1	0.969736
1	0.999999
1	1
1	0.97246
1	0.999999
1	1
0.999999	0.980257
1	0.999999
1	1
0.999999	0.98808
1	0.999998
1	1
1	0.995884
1	0.999998
1	1
1	0.999998
1	1
1	0.988009
0.999998	0.994869
0.999999	0.986475
0.999996	0.993504
1	0.999999
1	1
0.999999	0.993462
1	0.999999
1	1
0.999998	0.995107
0.999999	0.987954
1	0.995275
1	0.999999
1	1
0.999999	0.995587
1	0.981156
0.999999	0.998905
1	0.999999
1	1
1	0.985481
1	0.999999
1	1
1	0.971384
1	0.999999
1	1
1	0.991743
1	0.999999
1	1
1	0.992303
1	0.999999
1	1
0.999998	0.993298
0.999999	0.999205
0.999983	0.993335
0.99994	0.999678
1	0.999999
1	1
1	0.993693
1	0.999999
1	1
0.999999	0.965297
1	0.999194
0.999993	0.974446
0.999977	0.992163
1	0.999999
1	1
0.999999	0.972357
0.999999	0.998239
1	0.999999
1	1
0.999999	0.981525
1	0.999999
1	1
1	0.981784
1	0.999999
1	1
0.999999	0.98422
1	0.999998
1	1
0.999999	0.987921
1	0.999998
1	1
0.999999	0.992417
1	0.999999
1	1
1	0.999999
1	1
1	0.997429
1	0.999999
1	1
1	0.999999
1	1
0.999998	0.999569
1	0.999999
1	1
1	0.985031
1	0.999999
1	1
0.999997	0.982171
1	0.999999
1	1
0.999997	0.967062
1	1
1	1
0.999999	0.995299
1	0.999999
1	1
0.999999	0.989267
0.999978	0.996035
0.999998	0.983675
1	0.999999
1	1
0.999999	0.996361
0.999993	0.992345
0.999997	0.994769
1	1
1	1
0.999996	0.996336
0.999999	0.988825
0.999999	0.999047
0.999993	0.99731
0.999978	0.99754
1	1
1	1
1	1
1	1
1	1
1	1
1	0.99245
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
0.999997	0.994931
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	0.987861
1	1
1	1
1	0.980186
1	0.999999
1	1
1	0.999999
1	1
1	1
1	1
1	0.941376
1	1
1	1
1	0.945992
1	1
1	1
1	0.950653
1	1
1	1
1	0.955292
1	1
1	1
1	0.999366
1	0.959908
1	0.999999
1	1
1	0.951294
1	0.999999
1	1
1	0.972897
1	0.999999
1	1
1	0.987822
1	0.999999
1	1
0.999999	0.999394
1	0.999998
1	1
0.999999	0.979393
1	0.999998
1	1
0.999999	0.991439
1	0.999999
1	1
0.999999	0.978611
1	0.999999
1	1
0.999999	0.990187
1	0.999999
1	1
0.999998	0.981304
1	0.999997
1	1
1	0.999997
1	1
1	0.999997
1	1
0.999998	0.997079
1	0.999997
1	1
0.999998	0.995051
1	0.999997
1	1
0.999973	0.993557
1	0.999997
1	1
0.999999	0.992519
1	0.999997
1	1
1	0.991812
1	0.999997
1	1
0.999998	0.999896
1	0.999997
1	1
0.999996	0.999622
1	0.999997
1	1
0.999996	0.999649
1	0.999997
1	1
0.999994	0.999943
1	0.999997
1	1
0.999999	0.993065
1	0.999997
1	1
0.999997	0.994024
1	0.999997
1	1
0.999955	0.995175
1	0.999997
1	1
1	0.992282
1	0.999999
1	1
1	0.996483
0.999999	0.991625
1	0.999999
1	1
1	0.993978
0.999998	0.98967
0.999992	0.998281
1	0.998108
1	0.999998
1	1
0.999999	0.997995
1	0.999999
1	1
1	0.992718
1	0.999999
1	1
0.999999	0.989283
1	0.999999
1	1
1	0.987181
1	0.999997
1	1
0.999999	0.986085
1	0.999999
1	1
0.999999	0.985754
1	0.999998
1	1
0.999999	0.99957
1	0.999998
1	1
1	0.998538
1	0.999999
1	1
1	0.996135
1	0.999999
1	1
1	0.99498
1	0.999999
1	1
0.999999	0.994763
1	0.999997
1	1
0.999997	0.996988
0.999999	0.995219
1	0.999999
1	1
0.999996	0.996001
0.999998	0.996218
0.999982	0.996828
0.999998	0.998909
1	0.999998
1	1
1	0.996661
1	0.990503
1	0.999999
1	1
0.999997	0.996148
1	0.991184
1	0.999999
1	1
1	0.995595
0.999999	0.99253
1	0.999999
1	1
0.999999	0.994304
1	0.999997
1	1
1	0.996465
1	0.999997
1	1
0.999999	0.998879
0.999999	0.977664
1	0.999999
1	1
0.999999	0.978922
0.999992	0.999336
1	0.999999
1	1
0.999996	0.997999
0.999997	0.983058
1	0.999999
1	1
1	0.937558
1	0.999999
1	1
0.999997	0.995941
1	0.941465
1	0.999999
1	1
0.999997	0.99437
1	0.945406
1	0.999999
1	1
1	0.94932
1	0.999999
1	1
0.999999	0.953209
1	0.999999
1	1
1	0.95707
1	0.999999
1	1
0.999998	0.961022
1	0.999999
1	1
1	0.966893
1	0.999999
1	1
1	0.999999
1	1
0.999999	0.999303
1	0.999999
1	1
0.999988	0.994871
1	0.999999
1	1
0.999997	0.998299
1	0.999999
1	1
0.999999	0.994515
1	0.999999
1	1
0.999997	0.9982
1	0.999999
1	1
1	0.994986
1	0.999999
1	1
0.999977	0.998856
1	0.999999
1	1
0.999983	0.996125
1	0.999999
1	1
0.999999	0.993677
0.999995	0.993676
0.999992	0.995783
1	0.999999
1	1
0.999995	0.995777
0.999948	0.999949
1	0.999999
1	1
0.999995	0.999911
1	0.972706
1	0.999999
1	1
1	0.952204
1	0.999999
1	1
1	0.999999
1	1
0.999997	0.999456
1	0.999999
1	1
0.999998	0.997769
1	0.968635
1	0.999999
1	1
0.999999	0.99777
0.999999	0.988335
0.999991	0.995516
0.999998	0.983885
1	0.999999
1	1
0.999999	0.987637
1	0.999999
1	1
0.999999	0.991375
0.999997	0.99966
0.999999	0.999578
0.999997	0.997684
1	0.999999
1	1
0.999999	0.998638
1	0.995097
1	0.999999
1	1
1	0.9597
1	0.999998
1	1
1	0.975775
1	0.999998
1	1
0.999999	0.988831
1	0.999999
1	1
1	0.999828
1	0.999999
1	1
1	0.982854
1	0.999999
1	1
0.999999	0.993751
1	0.999997
1	1
0.999999	0.981164
1	0.999999
1	1
0.999999	0.991628
1	0.999999
1	1
1	0.981913
1	0.999996
1	1
0.999999	0.9919
1	0.999997
1	1
0.999998	0.984176
1	0.999996
1	1
1	0.999996
1	1
0.999975	0.992147
1	0.999999
1	1
0.999997	0.997036
1	0.999999
1	1
0.999998	0.993837
0.999999	0.999999
1	0.999999
1	1
0.999999	0.993835
0.999996	0.999897
1	0.999999
1	1
0.999999	0.997376
0.999999	0.999901
1	0.999999
1	1
0.999999	0.996843
1	0.982595
1	0.999999
1	1
0.999998	0.997582
0.999999	0.998186
1	0.999999
0.999997	0.99492
1	1
1	0.986514
0.999993	0.998431
1	0.995717
0.999976	0.996072
0.999999	0.992008
1	0.999998
1	1
0.999998	0.996027
0.999999	0.9773
0.999999	0.999529
1	0.999999
1	1
1	0.996261
1	0.999999
1	1
0.999999	0.999905
1	0.984129
0.999981	0.974749
0.999984	0.999911
1	0.999998
1	1
0.999997	0.995875
1	0.999998
1	1
0.999996	0.995875
0.999998	0.9974
1	0.999998
1	1
1	0.999322
0.999995	0.998059
1	0.999998
1	1
0.999992	0.999965
1	0.9849
0.999976	0.99704
1	0.999999
1	1
0.999997	0.996187
0.999998	0.999958
1	0.956563
0.999994	0.996405
1	0.999999
1	1
0.999997	0.999341
0.999998	0.993825
1	0.999999
1	1
0.999993	0.992688
1	0.999999
1	1
0.999998	0.991787
1	0.999999
1	1
0.999997	0.991142
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
0.999998	0.998853
1	0.999999
1	1
0.999977	0.99921
1	0.999999
1	1
0.999999	0.999687
1	0.999999
1	1
0.999998	0.993094
1	0.999999
1	1
0.999984	0.995638
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
0.999954	0.998526
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
0.999965	0.997284
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
0.999961	0.996121
1	0.999999
1	1
0.999954	0.997842
1	0.999999
1	1
1	0.999999
1	1
0.999941	0.99586
1	0.999999
1	1
0.999919	0.997878
1	0.999999
1	1
1	0.999999
1	1
0.999861	0.996514
1	0.999999
1	1
0.999969	0.998664
1	0.999999
1	1
0.999989	0.995547
1	0.999999
1	1
1	0.999999
1	1
0.999995	0.994922
1	0.999999
1	1
0.999995	0.997297
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
0.999905	0.99974
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
1	0.999999
1	1
0.999998	0.998474
1	0.999999
1	1
1	1
1	1
1	0.986001
1	1
1	1
0.999997	0.995842
1	1
1	1
1	0.991827
0.999994	0.998087
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
0.999993	0.999009
1	1
1	1
0.999996	0.997347
1	1
1	1
0.999998	0.999806
1	1
1	1
0.999996	0.998286
1	1
1	1
0.999994	0.996846
1	1
1	1
0.999994	0.999411
1	1
1	1
0.999997	0.998865
1	1
1	1
0.999996	0.995498
1	1
1	1
0.999995	0.997968
1	1
1	1
1	0.994888
1	1
1	1
1	0.997808
1	1
1	1
0.999999	0.992045
1	1
1	1
0.999997	0.994608
1	1
1	1
0.999957	0.997252
1	1
1	1
0.999986	0.999799
1	1
1	1
0.999988	0.994936
1	1
1	1
0.999996	0.997708
1	1
1	1
0.999997	0.993293
1	1
1	1
0.999999	0.996209
1	1
1	1
0.999995	0.999128
1	1
1	1
0.999908	0.995272
1	1
1	1
0.999998	0.998271
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
0.999998	0.996451
1	0.899508
0.999995	0.998138
0.999945	0.99518
0.999999	0.852623
0.999989	0.995116
0.999963	0.994572
0.999999	0.901608
0.999997	0.929757
0.999974	0.994575
0.999998	0.949405
0.999956	0.99337
0.999996	0.958011
0.999976	0.999654
0.999997	0.966133
0.999999	0.998864
0.999976	0.99563
0.999972	0.998588
0.999961	0.995761
0.999997	0.998616
0.999968	0.997595
0.999896	0.999183
0.999858	0.999152
0.999924	0.999126
0.999975	0.999243
0.999947	0.999123
0.999996	0.999234
0.999999	0.972219
0.99999	0.973682
0.999999	0.983076
0.999997	0.999131
0.999992	0.995723
0.999999	0.980261
0.999981	0.998093
0.999993	0.986166
0.999996	0.997513
0.999996	0.986133
0.999987	0.99117
0.999997	0.996904
0.99999	0.995877
0.99995	0.995585
0.999987	0.992082
0.999981	0.999411
0.999992	0.996357
0.999989	0.998742
0.999998	0.994951
1	0.998944
0.999965	0.998008
0.999991	0.984903
0.999958	0.996436
0.999936	0.995663
0.999999	0.998304
0.99998	0.985855
0.999966	0.995568
1	0.990151
0.999988	0.986195
0.999996	0.998772
0.999994	0.990276
0.999993	0.996962
0.999993	0.988831
0.999988	0.995918
0.999987	0.992718
0.999966	0.994876
0.999984	0.991137
0.999973	0.994888
0.999974	0.99917
0.999983	0.998598
0.999955	0.996992
0.999983	0.99412
0.99998	0.995769
0.999977	0.995011
0.999956	0.995866
0.999976	0.994515
0.99998	0.999382
0.999989	0.997729
0.999976	0.997468
0.999999	0.997234
0.999944	0.99938
0.999999	0.998366
0.999989	0.996362
0.999982	0.999321
0.999996	0.998375
0.999972	0.996608
0.999957	0.995681
1	0.996607
0.999964	0.995686
0.999968	0.996623
0.999975	0.996635
0.999941	0.996614
0.999999	0.996617
0.999998	0.998213
0.999988	0.998963
0.999998	0.995652
0.999991	0.99661
0.999957	0.995157
0.999988	0.993122
0.999965	0.994355
0.999982	0.999024
0.999999	0.997012
0.999989	0.993667
0.999956	0.999673
0.999973	0.997167
0.999954	0.996436
0.999997	0.992836
0.999987	0.992304
0.999988	0.992116
0.999994	0.999098
0.999912	0.994382
0.999975	0.994367
0.999989	0.99436
0.999928	0.994313
0.99993	0.994318
0.999992	0.994338
0.999908	0.994376
0.999921	0.994397
0.999998	0.993522
0.999995	0.992343
0.999996	0.99832
0.999991	0.997556
0.999999	0.988678
0.999995	0.995854
0.999981	0.995865
0.999993	0.997553
0.999998	0.998318
1	0.988677
0.999997	0.997554
0.999992	0.994652
0.999996	0.996506
0.999998	0.989188
0.999998	0.993034
0.999992	0.998081
0.999998	0.999635
0.999994	0.995157
0.999997	0.990688
0.999994	0.998653
0.999996	0.995361
0.999998	0.998769
0.999996	0.993453
1	0.999157
0.999996	0.999311
0.999984	0.994861
0.999996	0.998472
0.999999	0.998032
0.999999	0.9998
0.999978	0.996396
0.999999	0.994404
0.999994	0.998037
0.999995	0.998472
0.999998	0.973048
0.999996	0.989281
0.999999	0.996796
0.999966	0.998486
0.999998	0.998398
0.999997	0.99759
0.999999	0.973048
0.999999	0.991153
0.999994	0.995188
0.99999	0.995979
1	0.994147
0.999991	0.995983
0.999991	0.995738
0.999997	0.995978
0.999996	0.994173
0.999976	0.995977
0.999997	0.997047
0.999964	0.998431
0.999984	0.995753
0.999993	0.998397
0.999993	0.994302
0.999999	0.998357
0.999993	0.997715
0.99999	0.996532
0.999992	0.994678
0.999977	0.999977
0.999986	0.995833
0.999993	0.992984
1	0.97784
0.999989	0.999856
0.99999	0.996601
0.999994	0.994297
0.999997	0.999499
0.999986	0.994857
0.999992	0.992494
0.999999	0.981838
0.999998	0.995413
0.999991	0.997456
0.999995	0.986319
0.999999	0.998172
0.999996	0.992494
0.999981	0.999402
0.999998	0.998242
0.999993	0.99354
0.999999	0.99264
0.999992	0.993468
0.999985	0.999552
0.999998	0.9975
0.999997	0.999678
0.999986	0.996715
0.999995	0.998452
0.999998	0.997385
0.999995	0.998804
1	0.985224
0.999994	0.995148
0.999999	0.99591
1	0.999524
0.999992	0.994767
0.999994	0.985926
0.999997	0.998549
0.999998	0.995294
0.999991	0.995653
0.999994	0.991965
0.999997	0.992422
0.999999	0.997552
0.999994	0.993457
0.99999	0.999515
0.999996	0.999963
0.999997	0.994431
0.999997	0.998706
0.999997	0.99231
0.999997	0.997441
0.999997	0.999407
0.999994	0.998254
0.999999	0.995282
0.999998	0.999954
0.999989	0.994289
0.999993	0.996007
0.999996	0.993325
0.999993	0.993463
0.999995	0.99038
0.999974	0.995352
0.999987	0.991104
0.999997	0.996144
0.999997	0.997079
0.999994	0.99977
0.999991	0.993288
0.999997	0.998265
0.999999	0.995312
0.999994	0.993461
0.999987	0.995182
0.999995	0.9944
0.999993	0.993284
0.999991	0.997043
0.999997	0.991105
0.999938	0.995326
0.999993	0.9944
0.999972	0.995335
0.999999	0.991114
0.999974	0.995917
0.999996	0.986741
0.999998	0.998262
0.999964	0.997417
0.999988	0.986744
0.999999	0.99978
0.999995	0.995912
0.999998	0.993737
0.999991	0.986816
0.999993	0.997951
0.999993	0.993291
0.999994	0.997959
0.999999	0.998829
0.999998	0.998997
0.999998	0.99477
0.999985	0.995305
0.999995	0.993282
0.999997	0.998827
0.999958	0.99098
0.999987	0.996282
1	0.998425
0.999996	0.991106
0.999987	0.993287
0.999996	0.995313
0.999998	0.990946
0.999964	0.997361
0.999995	0.994745
0.999991	0.998961
0.999998	0.993773
0.999998	0.99517
0.999996	0.997992
0.999994	0.995956
0.999999	0.99795
0.999997	0.990086
0.999995	0.994779
0.999993	0.997409
0.99991	0.998431
0.99999	0.994
0.999976	0.995319
0.999917	0.995368
0.999939	0.995325
0.999968	0.995303
0.999934	0.995312
0.999917	0.995376
0.999995	0.993382
0.999999	0.988194
0.999987	0.993386
0.99998	0.991592
0.999989	0.999451
0.999996	0.99624
0.999993	0.98978
0.999993	0.99624
0.999995	0.998423
0.999997	0.993081
0.99997	0.998456
0.999948	0.995815
0.999996	0.995306
0.999996	0.992779
0.999988	0.997389
0.999996	0.995778
0.999982	0.993976
0.999992	0.994818
0.999996	0.99181
0.999996	0.998946
0.999976	0.994815
0.999996	0.998972
0.999971	0.998985
0.999926	0.998945
0.999923	0.998998
1	0.993807
0.999982	0.998972
0.999986	0.997251
0.999982	0.996765
0.999927	0.994443
0.999995	0.989943
0.999957	0.994441
0.999993	0.998647
0.999994	0.998092
0.999989	0.991932
0.999978	0.995653
0.99998	0.9994
0.99998	0.999342
0.999918	0.999404
0.999991	0.999967
0.999975	0.999332
0.999961	0.996786
0.99996	0.996783
0.999975	0.996783
0.999991	0.991268
0.999994	0.996742
0.999995	0.992181
0.99999	0.994038
0.999981	0.993042
0.999991	0.993919
0.999997	0.997717
0.999985	0.997239
0.999985	0.998678
0.999981	0.995579
0.999997	0.995708
1	0.996276
0.999949	0.999039
0.999941	0.999049
0.999975	0.999059
0.999999	0.999087
0.999999	0.994814
0.99998	0.999049
0.999947	0.999048
0.999932	0.999075
0.999986	0.999102
0.999932	0.999068
0.999959	0.999092
0.999994	0.994819
0.999991	0.994869
0.999999	0.993279
0.999989	0.994881
0.999944	0.994822
0.999966	0.994859
0.999948	0.994846
0.999996	0.999043
0.99998	0.994814
0.999994	0.99905
0.999982	0.994841
0.99997	0.999039
0.999985	0.99482
0.999972	0.999065
0.999968	0.994845
0.999984	0.999041
0.999969	0.994829
0.999991	0.999059
0.999966	0.994839
0.999999	0.996367
0.999993	0.994824
0.999988	0.999048
0.999976	0.997245
0.999982	0.994837
0.999997	0.997167
0.999989	0.994837
0.999998	0.995391
0.999996	0.998032
0.999984	0.997216
0.999976	0.9989
0.999992	0.997233
0.999989	0.999654
0.999994	0.998627
0.999987	0.994731
0.999976	0.998012
0.999996	0.999603
0.999993	0.993365
0.999979	0.994818
0.999979	0.994354
0.999987	0.997217
0.999996	0.993875
0.99997	0.999586
0.999997	0.997639
1	0.994837
0.99999	0.992756
0.999981	0.997195
0.999997	0.99486
0.999994	0.996256
0.999999	0.999564
0.999983	0.994817
0.999985	0.997197
0.999999	0.996033
0.999999	0.994926
1	0.991807
1	0.991103
0.999998	0.997282
0.999996	0.994532
0.999995	0.996502
0.999984	0.994541
0.999992	0.99376
0.999986	0.994546
0.999994	0.993766
0.999994	0.994541
0.999998	0.993765
0.999973	0.993775
0.999991	0.994532
0.999999	0.998064
0.999999	0.994548
0.999994	0.99338
0.999993	0.994533
0.999991	0.993376
0.999986	0.99453
0.999959	0.994575
0.999998	0.992875
0.999999	0.993753
0.999998	0.993916
0.999999	0.994534
0.999989	0.993752
0.999991	0.997567
0.999991	0.993759
0.999991	0.993757
0.999988	0.993773
0.999999	0.99337
1	0.998002
0.999999	0.993464
0.999993	0.997997
0.999992	0.993374
0.999979	0.998008
0.999991	0.998019
0.999994	0.993372
0.999993	0.998021
0.999982	0.993381
0.99998	0.998013
0.999994	0.993374
0.999983	0.997997
0.999998	0.993381
0.999978	0.998001
0.99996	0.998031
0.99999	0.993378
0.999987	0.998021
0.999979	0.993367
0.999994	0.998019
0.999973	0.993388
0.999979	0.99802
0.999979	0.993376
0.999987	0.998018
0.999997	0.993381
0.999996	0.998019
0.999988	0.993367
0.999973	0.998009
0.999988	0.99337
0.999994	0.998018
0.999996	0.993387
0.999992	0.998017
0.999985	0.993374
0.999981	0.998011
0.999982	0.993374
0.99999	0.998008
0.999973	0.993377
0.999996	0.998003
0.999977	0.993377
0.999977	0.998
0.999985	0.993371
0.999995	0.998007
0.999991	0.993386
0.999969	0.993381
0.999985	0.998012
0.999983	0.999708
0.999996	0.998006
0.999999	0.996076
0.999976	0.999106
0.999989	0.995793
0.999965	0.998965
0.999995	0.993657
0.99998	0.995893
0.999998	0.99674
0.999999	0.993752
0.999994	0.999117
0.99998	0.993772
0.999976	0.99378
1	0.993464
0.999992	0.993761
0.999987	0.993479
0.999983	0.993765
0.999989	0.993481
0.999981	0.993477
0.999976	0.993481
0.999985	0.993498
0.99999	0.99349
0.999982	0.993484
0.999992	0.993495
0.999974	0.993485
0.999996	0.993469
0.999988	0.993492
0.999981	0.993491
0.999965	0.993485
0.999987	0.989227
0.999979	0.99255
0.999986	0.995861
0.999985	0.999137
0.999998	0.993752
0.999999	0.997173
0.999989	0.991498
1	0.996009
0.999975	0.991851
0.999993	0.996784
0.999945	0.998437
0.999999	0.998723
0.999972	0.995487
0.999985	0.998545
0.999951	0.995523
0.999999	0.991814
0.999985	0.998646
0.999996	0.991818
0.999995	0.995906
0.999988	0.997863
0.999966	0.992894
0.999965	0.995994
0.999966	0.999061
0.999999	0.993752
0.999975	0.999172
1	0.994574
0.999999	0.999811
0.999994	0.998237
1	0.993742
0.999986	0.99411
0.999986	0.99732
0.999996	0.997325
1	0.998946
0.99995	0.999485
1	0.996728
0.999988	0.993973
0.999998	0.994364
0.999992	0.997119
0.999974	0.99097
0.999999	0.994625
0.999998	0.99907
0.999998	0.997891
0.999995	0.996103
0.999999	0.996618
1	0.993568
0.999991	0.999866
0.999987	0.995348
1	0.99387
1	0.995039
0.999999	0.996324
1	0.999999
1	1
0.999998	0.994582
0.999999	0.998254
0.999976	0.99794
0.999992	0.998555
0.999999	0.997926
0.999999	0.996957
1	0.995467
0.999991	0.995491
1	0.999689
0.99999	0.999629
1	0.996855
1	0.995847
1	0.999996
1	0.999996
1	1
1	1
0.999999	0.995513
1	0.9986
0.999982	0.999775
1	0.9986
1	0.999281
0.999981	0.998391
0.99998	0.994849
0.999921	0.99758
0.999924	0.994343
0.999911	0.997135
1	0.995018
1	0.995511
0.999992	0.999967
0.99997	0.996956
0.999914	0.999809
0.99994	0.997014
1	0.999953
0.999965	0.99985
0.999988	0.990439
0.999995	0.997346
0.99999	0.992996
0.999977	0.995009
0.999992	0.997977
1	0.999772
1	0.994977
1	0.992992
1	0.990492
0.999997	0.998099
1	0.998092
1	0.997881
0.999995	0.999471
0.999999	0.996886
1	0.99406
1	0.995371
1	0.997368
1	0.99406
1	0.997368
1	0.995371
1	0.998568
1	0.995371
1	0.998028
1	0.999999
1	0.999996
1	1
1	1
0.999999	0.999764
1	0.99636
0.999999	0.994785
1	0.999153
1	0.994784
1	0.999153
1	0.998554
1	0.994784
1	0.999153
0.999999	0.995111
1	0.996074
1	0.99413
1	0.996116
1	0.999818
0.999999	0.995604
1	0.993663
0.999999	0.99982
0.999976	0.999822
1	0.999756
1	0.999956
0.99997	0.997803
0.999991	0.997796
0.999942	0.997824
1	0.99503
0.999994	0.999578
0.999994	0.991586
1	0.993663
1	0.995605
1	0.993226
0.999997	0.992983
0.999954	0.992499
0.999965	0.999606
0.999977	0.999598
0.999949	0.999605
0.999954	0.999182
0.99993	0.998833
0.999941	0.998788
0.999972	0.998516
0.99995	0.998505
0.999958	0.998274
0.999988	0.998211
0.99996	0.998043
0.999946	0.995439
0.999964	0.995467
0.999999	0.995165
0.999998	0.995371
0.999988	0.999664
0.999989	0.998211
0.99999	0.998201
0.999998	0.998206
0.999998	0.998201
0.999997	0.99821
0.999995	0.998206
0.999997	0.998209
1	0.994753
0.999992	0.995927
0.999992	0.995923
0.999984	0.996267
0.999989	0.999566
1	0.999001
1	0.996699
0.999999	0.996888
1	0.996887
1	0.999996
1	1
0.999999	0.992323
1	0.996035
1	0.994543
1	0.994543
1	0.995589
1	0.994745
1	0.997398
0.999973	0.99976
0.999997	0.999762
0.999961	0.999734
0.99997	0.996741
0.999999	0.988417
0.999999	0.996311
0.999996	0.993913
0.999973	0.998425
0.999941	0.996511
0.999992	0.995239
1	0.994575
0.999992	0.997174
1	0.995005
1	0.99773
1	0.998379
1	0.99307
0.99999	0.991509
0.999974	0.995555
0.999978	0.996354
0.999999	0.996109
1	0.993981
0.999998	0.998242
0.999999	0.992896
1	0.99905
1	0.999278
1	0.99905
1	0.998241
1	0.997992
