1	0.997075
1	0.997073
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
1	0.997318
0.999999	0.99961
1	0.997318
1	0.999805
1	0.999805
1	0.995347
1	0.999084
1	0.999006
1	0.999766
1	0.996658
1	0.997118
1	0.9989
1	1
1	0.996247
1	0.996392
1	0.996289
1	0.995534
1	0.999412
1	0.997991
1	0.996543
1	0.999374
1	0.999374
1	0.99969
1	0.99969
1	0.999359
1	0.999359
1	0.999359
1	0.998186
0.999891	0.998199
1	0.998186
1	0.998186
1	0.996384
1	0.996384
1	0.996384
1	0.996384
1	0.996384
1	0.995347
1	0.995347
1	0.995347
1	0.998309
1	0.998309
1	0.998309
1	0.998309
1	0.998309
